"GLORIA_ID" "TSS" "Latitude" "Longitude" "x440" "x490" "x560" "x660" "x850" "nir_red"
"GID_1123" 8 45.16667778 10.77680556 0.00248291668782699 0.00332093824820913 0.00659736419956945 0.00384858989213123 0 0
"GID_1124" 6.5 45.16358333 10.77708333 0.00437970597311834 0.00566593826087788 0.00992921810873682 0.00626673155199008 0 0
"GID_1125" 7 45.16221111 10.76177778 0.00369900142766243 0.00524345943843447 0.009802993371995 0.00586809061527905 0 0
"GID_1126" 1.8 45.526031 10.5985823 0.00837182279368365 0.00844527722450696 0.00647656728506525 0.00240207417587511 0.00081003899436641 0.504365164883343
"GID_1127" 3.60000000000001 45.50501 10.626064 0.00714553616763744 0.00807955348783164 0.00678274681275655 0.00207352873018535 0.000483616204494046 0.378247003472785
"GID_1128" 5.24999999999999 45.470428 10.639034 0.0226429285535614 0.0281281163441764 0.0311077451236143 0.01015633097625 0.00105589037901624 0.188346331303974
"GID_1129" 19 43.121513 12.136531 0.0216300216439197 0.0239809536481477 0.0376882667777373 0.0194705498468813 0.00394123235001261 0.336687939163854
"GID_113" 5.67 57.71287 26.50159 0.0014747251673001 0.00212631079143955 0.00438078593191662 0.00289817950658409 0.00068789311477999 0.383647063186538
"GID_1130" 11.3333333333333 43.122577 12.119961 0.0138783991589034 0.0174186641651705 0.0329658350703726 0.0164408097838605 0.00299620168200363 0.308298596959276
"GID_1131" 28 43.121513 12.136531 0.0183531258379423 0.0209332688580156 0.0350706619731918 0.017359927601257 0.00358526525605522 0.34234731381846
"GID_1132" 1.1 45.4915 10.5335 0.00419926275311716 0.00521443242411183 0.00580417798119331 0.00152089639362007 0 0
"GID_1133" 1.7 45.501 10.5393 0.00420849095373078 0.00524724556766044 0.00602131334746425 0.00152515819682989 0 0
"GID_1137" 1.8 39.618 9.24403333333333 0.00486520877598635 0.0069549742122759 0.0121022058587934 0.0045793172784531 0 0
"GID_1138" 2 39.63075 9.21425 0.00466978905438339 0.00669727278439781 0.0120591112930354 0.00449051898556791 0 0
"GID_1139" 1.7 39.6263166666667 9.25386666666667 0.00450307314225404 0.00632371068697837 0.0107713268864365 0.00351749804985518 0 0
"GID_114" 2.75 57.72864 26.92186 0.00126462538313388 0.00164595361780478 0.00260115824896389 0.00188599809762511 0.000827530013291565 0.609929198789109
"GID_1140" 1.8 39.6074666666667 9.25368333333333 0.0040229947532077 0.00557751464749642 0.00940305335403548 0.00322246624585011 0 0
"GID_1141" 1.8 39.6194 9.24525 0.00396416808535999 0.00566202258214009 0.00973430961158823 0.00361072952725141 0 0
"GID_1142" 2.6 39.63205 9.21448333333333 0.00396890059389709 0.00570317463619433 0.010146738092914 0.00392028541913986 0 0
"GID_1143" 1.7 39.6003166666667 9.25001666666667 0.00331437019200873 0.00481267537324814 0.00852412164728691 0.00273922152107136 0 0
"GID_1144" 3 39.6333666666667 9.20035 0.00419483050624739 0.0064267602602401 0.0122478556316165 0.00522216177707933 0 0
"GID_1145" 2 39.61725 9.23341666666667 0.0042262253006753 0.00579544622420929 0.00959841001737472 0.0033947640118372 0 0
"GID_1146" 2.8 39.6302333333333 9.26623333333333 0.00535630182811244 0.00816890628928013 0.0156046052222726 0.00602142908085738 0 0
"GID_1147" 1.9 39.6074666666667 9.25368333333333 0.00412882514608582 0.00565095205510842 0.0096557487779952 0.00340190390008805 0 0
"GID_1148" 5.7 43.140438 12.121085 0.0112861307481628 0.0163785907536558 0.0237614446227425 0.00892006706729719 0 0
"GID_1149" 3.7 43.121513 12.135817 0.00953269917604088 0.0142862567360893 0.0211263688015129 0.00697572204229256 0 0
"GID_115" 25.5 58.08807 26.64253 0.00203938674734858 0.00270429308549666 0.00486990741790653 0.00352761403232628 0.000848627868300512 0.387834076621298
"GID_1150" 9.3 43.105015 12.156729 0.0128086015430669 0.0181201532104068 0.0259183433670359 0.0132294627764414 0 0
"GID_1151" 2.86666666666667 43.1495333333333 12.0492 0.0073195995694553 0.0110515405445752 0.0164405129961222 0.00472054070254739 0 0
"GID_1152" 3.73333333333335 43.1704 12.1226833333333 0.00816521829433681 0.0124627269374608 0.0187058848341488 0.00573359422034866 0 0
"GID_1153" 3.80000000000001 43.1492 12.1137666666667 0.00847476893647279 0.0129056217192321 0.0184186454184181 0.0055175807593341 0 0
"GID_1154" 4.91666666666666 43.1223166666667 12.1348 0.00889044204432195 0.0128711368103747 0.0192826120594834 0.00699605481757635 0 0
"GID_1155" 4.66666666666668 43.10445 12.1773833333333 0.00910136949134369 0.0124875105106964 0.018808451510574 0.00863043690302409 0 0
"GID_1156" 9 41.45017 -96.5606 0.00311763458326152 0.0048725458262952 0.0137068635678592 0.00708947870831438 0 0
"GID_1157" 15 41.4498 -96.56363 0.00359959271867333 0.00582659429758754 0.0168673567891221 0.0105558597414407 0 0
"GID_1158" 6.86 41.45073 -96.5695 0.00182379322083265 0.00298090117362338 0.00898721991247948 0.00595275491003077 0 0
"GID_1159" 2.59 41.45053 -96.57692 0.0010813606792897 0.00151726264274996 0.00280656119114099 0.00158235100545906 0 0
"GID_116" 4.4 58.23071 26.40493 0.00194409501477984 0.00218774201054517 0.00339008223476765 0.00249340665412227 0.000481473696489956 0.323692814328394
"GID_1160" 5.92 41.44907 -96.5709 0.0017896968095533 0.00284325679122481 0.00812231401180627 0.0045510470287838 0 0
"GID_1161" 3.45 41.43837 -96.54097 0.00157111330662916 0.0022323971630629 0.00481269598399288 0.00231370757039908 0 0
"GID_1162" 8.57 41.4394 -96.54592 0.00152857259675801 0.00264537399024199 0.00789336434727865 0.00498327895607904 0 0
"GID_1163" 5.33 41.44202 -96.55752 0.00120040164292403 0.00168119789186491 0.00371638138134783 0.00246656352041111 0 0
"GID_1164" 4 41.44992 -96.57977 0.00174634945781287 0.00245455673034391 0.0057054012761853 0.00308769261864906 0 0
"GID_1165" 7.06 41.45017 -96.5606 0.00353804589640048 0.0056441534243223 0.0155645748939656 0.00802886584106472 0 0
"GID_1166" 14 41.4498 -96.56363 0.00380408268072472 0.00603439846392638 0.0186107814728933 0.0129132763707681 0 0
"GID_1167" 10 41.45073 -96.5695 0.0032345722057402 0.00511947058165548 0.0156007931970715 0.00947703765340946 0 0
"GID_1168" 2.19 41.45053 -96.57692 0.00106245301788058 0.0013622267187585 0.00237092015790708 0.00149344770977631 0 0
"GID_1169" 5.73 41.44907 -96.5709 0.00150222966115225 0.00220217935417596 0.00565006721421488 0.00320583329627059 0 0
"GID_1170" 5.09 41.44202 -96.55752 0.00150950079769192 0.00220519122162315 0.00486433193092898 0.00274922056571329 0 0
"GID_1171" 10 41.4394 -96.54592 0.00185254536055744 0.00297916254052173 0.00861584329814892 0.00530740043369763 0 0
"GID_1172" 4 41.43837 -96.54097 0.00149204972045404 0.00202048912724068 0.0044283664738944 0.00197112985807883 0 0
"GID_1173" 7.67 41.44992 -96.57977 0.00117844670634907 0.00169990408522046 0.00433426040977528 0.00244069529540987 0 0
"GID_1174" 8 41.22194 -101.69028 0.00432908349750291 0.00631016673259212 0.010603450548231 0.00520592011901037 0 0
"GID_1175" 5.6 41.22806 -101.75306 0.00294253088159658 0.00411154042691238 0.00669399372831956 0.00329093691914221 0 0
"GID_1176" 7.11 41.24861 -101.81861 0.00387609996177189 0.00558347122566888 0.00938033933296265 0.00467906480943459 0 0
"GID_1177" 11.4 41.26972 -101.885 0.00464906860120263 0.00698506790991655 0.0126774285178977 0.00690745588589481 0 0
"GID_1178" 88 41.28278 -101.94472 0.0026940409427141 0.00437519708799442 0.0115128935738888 0.00922465364799152 0 0
"GID_1179" 5.18 41.45017 -96.5606 0.00338117834371338 0.00367250768896744 0.00834344100884712 0.00431352507559724 0 0
"GID_118" 16.4 58.23071 27.48658 0.00132298263243199 0.00168525866035826 0.00283288121919101 0.00259020586541964 0.000829853134684985 0.485285858904539
"GID_1180" 6.8 41.4498 -96.56363 0.00323072792851666 0.00380823008482775 0.00908874547615335 0.00565034994843738 0 0
"GID_1181" 11.2 41.45073 -96.5695 0.00214582095047291 0.00280794421333704 0.00805066949897781 0.00513731026150554 0 0
"GID_1182" 6.25 41.45053 -96.57692 0.00237379666174123 0.00303108903119057 0.00675704732853495 0.00340483784120139 0 0
"GID_1183" 7.75 41.44907 -96.5709 0.00248162428191591 0.0031842532304082 0.0082492821457244 0.00433309198869462 0 0
"GID_1184" 7.2 41.44202 -96.55752 0.00183034326026795 0.00243201754592913 0.00554485800573784 0.00328961982775504 0 0
"GID_1185" 14 41.4394 -96.54592 0.00267705078644914 0.00372628076566728 0.0110736365252839 0.00746353674976426 0 0
"GID_1186" 3.73 41.43837 -96.54097 0.00213597218203831 0.00261289516052492 0.00597095431359906 0.00290721756666948 0 0
"GID_1187" 12 41.44992 -96.57977 0.00136932923161224 0.00187912840386561 0.00570437737563095 0.00360270216529573 0 0
"GID_1188" 7.25 41.23057 -101.66532 0.00115704169723559 0.00166449294586614 0.0038650501408756 0.00264290168884435 0 0
"GID_1189" 6 41.22242 -101.66436 0.00125205114851402 0.00196303325486905 0.00403953976625634 0.00275225335540324 0 0
"GID_119" 17.5 58.33067 27.47902 0.00147718428232135 0.00234736381567893 0.00527823564514534 0.00484593544348711 0.0010902626233962 0.367326902206489
"GID_1190" 7.33 41.21189 -101.66596 0.00736170894569673 0.0102450300217458 0.0146667796371559 0.00883190859359709 0 0
"GID_1191" 7.78 41.21344 -101.66298 0.00777976202836276 0.0109156604282112 0.0160571871606469 0.00882160811134096 0 0
"GID_1192" 9.11 41.21615 -101.65454 0.00568477838425926 0.00774766989088073 0.011331375039703 0.00682476374112558 0 0
"GID_1193" 5 41.21357 -101.6381 0.00426046973542233 0.00614846439065974 0.00991956393858674 0.00556596525102682 0 0
"GID_1194" 6 41.21129 -101.63963 0.00425368664937379 0.00622326758277173 0.0104462540112306 0.00573353595393129 0 0
"GID_1195" 6 41.45017 -96.5606 0.00129143196398411 0.00190668685070771 0.00449668602966854 0.00248057056774807 0 0
"GID_1196" 5.67 41.4498 -96.56363 0.00193219784843678 0.00298488557119711 0.00727735874192561 0.00423076820827486 0 0
"GID_1197" 10 41.45073 -96.5695 0.0016211261736826 0.002249940561508 0.00649908511207588 0.00436531306104253 0 0
"GID_1198" 14 41.44907 -96.5709 0.00153288531265101 0.00249801741176769 0.00819268268378587 0.00415710226512195 0 0
"GID_1199" 6.67 41.45053 -96.57692 0.000991619662986966 0.00148281228175261 0.00414960314718833 0.00202895000067971 0 0
"GID_12" 5.33 58.52217 27.40825 0.00135558063815566 0.0018867676061141 0.00363370725255534 0.0030296352527122 0.000538843744829565 0.3020019146537
"GID_120" 7.67 58.38316 27.4303 0.0014013811251245 0.00202078559048574 0.00398599512786541 0.00322276934717646 0.000543679146963928 0.288695914896886
"GID_1200" 8.89 41.44202 -96.55752 0.00153709481543118 0.00237136036410325 0.00625708865369259 0.00389340017216091 0 0
"GID_1201" 8.44 41.4394 -96.54592 0.00189768759356271 0.0028682209062992 0.00873840210764959 0.00558671801980702 0 0
"GID_1202" 4 41.43837 -96.54097 0.00192848669648536 0.00277713314996874 0.00640090844613146 0.00318108206193389 0 0
"GID_1203" 6.4 41.45017 -96.5606 0.00121573676086677 0.00194991920914052 0.0046023682472723 0.00279176274040009 0 0
"GID_1204" 6.8 41.4498 -96.56363 0.00140698304958084 0.00237673352349133 0.00580768677790748 0.00417884953326931 0 0
"GID_1205" 7.67 41.45073 -96.5695 0.000907462423540797 0.00144566505563717 0.00391052916172741 0.00323490027778944 0 0
"GID_1206" 7.43 41.45053 -96.57692 0.000943969728683705 0.00158067769674 0.00452638124931918 0.00253921686964128 0 0
"GID_1207" 10 41.44907 -96.5709 0.0015189345251993 0.00244557018309248 0.00706738539701374 0.00443488167859911 0 0
"GID_1208" 12.4 41.44202 -96.55752 0.00128488060482485 0.0021898486856224 0.00582988048060548 0.00403736446669889 0 0
"GID_1209" 8.89 41.4394 -96.54592 0.000879746278754488 0.00146224597308158 0.00386080528975368 0.00293337772875488 0 0
"GID_121" 8 58.45281 27.434311 0.00148505820007735 0.0023577387384257 0.00492659918797312 0.00399688912094128 0.000698155784587962 0.297401110590342
"GID_1210" 6.57 41.43662 -96.54927 0.00130607964084797 0.00186413014052386 0.00520044187404672 0.00280570120496499 0 0
"GID_1211" 11.2 41.44992 -96.57977 0.000673854102792396 0.00112176196925244 0.00300713241232139 0.00213907156171058 0 0
"GID_1212" 2.44 41.45017 -96.5606 0.00144391908058607 0.00212166453565735 0.00356376322345511 0.00195051731772234 0 0
"GID_1213" 6 41.4498 -96.56363 0.00235809630599819 0.00395439614812269 0.00963369091417151 0.00599151444970008 0 0
"GID_1214" 2.92 41.45073 -96.5695 0.00153846799788088 0.00224281971433904 0.00378767177267588 0.00245065951962085 0 0
"GID_1215" 4.67 41.45053 -96.57692 0.000899060219584146 0.00132404386523613 0.00282907239862423 0.00185742201150487 0 0
"GID_1216" 9 41.44907 -96.5709 0.0019640456080355 0.0029179119091522 0.00747823924490607 0.00464310506780626 0 0
"GID_1217" 10.7 41.44202 -96.55752 0.00212021862035862 0.0035743508235594 0.0109172290715032 0.00643403196946788 0 0
"GID_1218" 5.67 41.4394 -96.54592 0.00132398993986437 0.00212440448732231 0.00498507621601206 0.00327047561756011 0 0
"GID_1219" 3.08 41.43662 -96.54927 0.00142515588480188 0.00204634874995068 0.00489767991190951 0.00223806336558542 0 0
"GID_1220" 9.33 41.44992 -96.57977 0.0011872430128752 0.00202226670028439 0.00552465717713854 0.00326721917583229 0 0
"GID_1221" 1.83 41.45017 -96.5606 0.00163700605888361 0.00238496025707857 0.00401539295659738 0.00193124711162771 0 0
"GID_1222" 12 41.4498 -96.56363 0.00269737815947466 0.00473646080865598 0.0140881575260317 0.00874068513450295 0 0
"GID_1223" 2.77 41.45073 -96.5695 0.00179232366454583 0.00255821911978576 0.00420509031536704 0.00245378301673853 0 0
"GID_1224" 6.67 41.45053 -96.57692 0.000971153411263945 0.00152289879666307 0.00373825700134287 0.00249614339344131 0 0
"GID_1225" 13.7 41.44907 -96.5709 0.00254739386149385 0.00403070877392781 0.0112246629849632 0.00626086833049755 0 0
"GID_1226" 12.5 41.44202 -96.55752 0.00221371979014919 0.00355532316254015 0.0103915147388774 0.00629159410994968 0 0
"GID_1227" 7.67 41.4394 -96.54592 0.00157902360685917 0.00254701080826424 0.00638969737795665 0.00378798067785332 0 0
"GID_1228" 5.5 41.43663 -96.54925 0.0014139044846262 0.00198673000720753 0.0050492117694434 0.00249034335356484 0 0
"GID_1229" 7.75 41.44992 -96.57977 0.00147338932577119 0.00238820073577677 0.00608026764539606 0.00349947478646949 0 0
"GID_123" 6 58.58901 27.43329 0.0010856175615848 0.00191090521142062 0.00428524212791486 0.00330704325339315 0.000405287394259345 0.218346603644064
"GID_1230" 5.4 41.45017 -96.5606 0.00230611282111525 0.00336528432482311 0.00621274629699908 0.00336944055445486 0 0
"GID_1231" 9.5 41.4498 -96.56363 0.00110865581793428 0.00186844463794515 0.0046226133923062 0.00449486214440944 0 0
"GID_1232" 5.5 41.45073 -96.5695 0.00282319119911189 0.00408994818366676 0.00744754485008896 0.00496668178855306 0 0
"GID_1233" 6.33 41.45053 -96.57692 0.00066906265770033 0.000991317359668426 0.00219065868955062 0.00192225441716748 0 0
"GID_1234" 6 41.44907 -96.5709 0.0012444608288137 0.00191842207496689 0.00407807496279726 0.00323814302089309 0 0
"GID_1235" 11.3 41.44202 -96.55752 0.00194037772798905 0.00326751303501469 0.00841523867977191 0.00572733897303563 0 0
"GID_1236" 8.33 41.4394 -96.54592 0.000739134875837952 0.00116161783100808 0.00263476977017593 0.00252085594540694 0 0
"GID_1237" 5.78 41.43663 -96.54925 0.00127169549371856 0.00191006222146369 0.00475763369537089 0.00230943913090073 0 0
"GID_1238" 8.2 41.44992 -96.57977 0.000964495169749642 0.00160137236714772 0.00402786517794115 0.0026124673726196 0 0
"GID_1239" 3.04 41.45017 -96.5606 0.00179379307038905 0.00258080514960882 0.0044089220370844 0.00220677729560246 0 0
"GID_124" 7.25 58.77938 27.33283 0.00156372027069799 0.00247048991792761 0.0049969458460227 0.00395082922778748 0.00103255782204498 0.41440001016164
"GID_1240" 6 41.4498 -96.56363 0.00100504489757008 0.00153651666959635 0.00311138487472979 0.00248194161154567 0 0
"GID_1241" 11.7 41.45073 -96.5695 0.00112715284561219 0.00155456540625317 0.00301905843810924 0.00190379021636311 0 0
"GID_1242" 3.57 41.45053 -96.57692 0.000684294094056795 0.000934592705634635 0.00135203655797443 0.000918791284791348 0 0
"GID_1243" 9.68 41.44907 -96.5709 0.00212644974073607 0.00365630290562153 0.00743344186116286 0.00438285149313631 0 0
"GID_1244" 7.6 41.44992 -96.57977 0.00103696384090095 0.00172988453099914 0.00392493713022676 0.00250946782901401 0 0
"GID_1245" 10.7 41.44202 -96.55752 0.00139360200023996 0.00226708013982163 0.00546175221965956 0.0036623274635155 0 0
"GID_1246" 9.33 41.4394 -96.54592 0.000668808662391445 0.00103469935413891 0.00212171731561439 0.00208435268251894 0 0
"GID_1247" 6.5 41.43663 -96.54925 0.00120392208278107 0.00177142058720873 0.0037813922845271 0.00205770959824436 0 0
"GID_1248" 1.78 41.45017 -96.5606 0.00170375041444636 0.00250624517334559 0.00370307294087038 0.00143895830952525 0 0
"GID_1249" 3.83 41.4498 -96.56363 0.00222373106961348 0.00306662961660527 0.00538870370480695 0.00226605644458436 0 0
"GID_125" 5 58.92213 27.23186 0.000958018702816018 0.00168885951503713 0.00368655484101657 0.00295342603284744 0.000556750565158174 0.317220828988777
"GID_1250" 11.7 41.45073 -96.5695 0.00120804604188641 0.00160161348959769 0.00331751664046562 0.00207277521710944 0 0
"GID_1251" 1.19 41.45053 -96.57692 0.00227567363763827 0.00314305655977441 0.00435987888915242 0.00219317563309392 0 0
"GID_1252" 9.33 41.44907 -96.5709 0.00307360086308955 0.0049436664533925 0.0100302957299959 0.00570752093039292 0 0
"GID_1253" 9.67 41.44992 -96.57977 0.00100889934795143 0.00162652410208975 0.00428667112875465 0.00265356100298615 0 0
"GID_1254" 3.78 41.44202 -96.55752 0.00139701044634566 0.00203763847892903 0.00405213169124084 0.00245330223845228 0 0
"GID_1255" 4.31 41.4394 -96.54592 0.000943162173558949 0.00144155778167366 0.0030520704502489 0.0021863662218595 0 0
"GID_1256" 3.78 41.43663 -96.54925 0.00133158794282669 0.0019762592463633 0.00404800376366685 0.00215513480606589 0 0
"GID_1257" 3.56 41.43663 -96.54925 0.00155859573888544 0.00233636835920236 0.00403971352182088 0.00158505816836422 0 0
"GID_1258" 8.53 41.4394 -96.54592 0.00128990051679833 0.00214394758630003 0.00431519013790057 0.00276765824943882 0 0
"GID_1259" 6.15 41.44202 -96.55752 0.00120268243677697 0.00187348464913976 0.00393890539031094 0.00260653189550955 0 0
"GID_126" 6 58.82562 27.1057 0.00194658305883241 0.00292289521767034 0.00529551203783713 0.00465214953505664 0.00223716310611502 0.649459016490373
"GID_1260" 3.72 41.45017 -96.5606 0.00142356252268954 0.00207985832839266 0.00332534259180026 0.00156017684977018 0 0
"GID_1261" 4.5 41.4498 -96.56363 0.00152531562756773 0.00215672029108758 0.00361908827700579 0.0016737816779172 0 0
"GID_1262" 15.1 41.45073 -96.5695 0.000649644153295093 0.000881854835959645 0.00197587587184869 0.00115692910688807 0 0
"GID_1263" 9.6 41.45053 -96.57692 0.00164148716681485 0.00260708625286421 0.00508544584635719 0.00277535778160978 0 0
"GID_1264" 11.8 41.44907 -96.5709 0.000835877845051242 0.0013410930816054 0.00329555156579999 0.00240712745362113 0 0
"GID_1265" 6 41.44992 -96.57977 0.00108165249449544 0.00177733480907426 0.00364417881922132 0.00224639648923584 0 0
"GID_1266" 5.68 41.43663 -96.54925 0.00226488618153514 0.00351091528173557 0.00730214398073536 0.00306122397863268 0 0
"GID_1267" 1.33 41.4394 -96.54592 0.00158496373848914 0.00236286555824502 0.00381466391685423 0.00204617977877022 0 0
"GID_1268" 4.75 41.44202 -96.55752 0.00150615983241713 0.00242468407266976 0.00528231788900179 0.0033155275480825 0 0
"GID_1269" 2.09 41.45017 -96.5606 0.00190990200837199 0.00263758167290943 0.00401297321458197 0.00172404853433303 0 0
"GID_1270" 1.95 41.4498 -96.56363 0.00174297430739932 0.0025714734521057 0.00432773378653444 0.00224519540676874 0 0
"GID_1271" 1.4 41.45073 -96.5695 0.00105246784599956 0.00159579531892092 0.00283955571321285 0.00203845917068056 0 0
"GID_1272" 1.32 41.45053 -96.57692 0.00162921112422787 0.00226524371212062 0.00350077533007874 0.00161530308566283 0 0
"GID_1273" 8 41.44907 -96.5709 0.00154359448565863 0.00231826514875907 0.00491136169088338 0.00324009747081066 0 0
"GID_1274" 3.5 41.44992 -96.57977 0.00160763726060233 0.00253142655008228 0.00495591880855533 0.00306553896383242 0 0
"GID_1275" 2.22 41.43663 -96.54925 0.00144296938147572 0.00212491153565374 0.00364596697158285 0.0013360999755662 0 0
"GID_1276" 2.4 41.4394 -96.54592 0.0017834632977293 0.00259639630063804 0.00511842748717977 0.00271221927078937 0 0
"GID_1277" 4.67 41.44202 -96.55752 0.0011220409181355 0.00176258612228845 0.00382858607274394 0.00260106287051143 0 0
"GID_1278" 1.87 41.45017 -96.5606 0.00169846691221997 0.00231235513916038 0.00348101507897638 0.00151914257856026 0 0
"GID_1279" 2.97 41.4498 -96.56363 0.00215442243299105 0.00309062889022845 0.00658270623676964 0.00307679893803246 0 0
"GID_128" 10.67 57.58213 27.2324 0.00236895374979121 0.00275835565516958 0.00432613306337255 0.00261638419555753 0.000923527764461168 0.521780075262827
"GID_1280" 2.53 41.45073 -96.5695 0.000742221076741247 0.00119387376416408 0.00242914867884619 0.00162420079089351 0 0
"GID_1281" 1.65 41.45053 -96.57692 0.00111923693555478 0.00154022705033121 0.0024154435506246 0.00106610673912011 0 0
"GID_1282" 8.44 41.44907 -96.5709 0.00209563629798296 0.00335133978568988 0.00859986330527664 0.00517621805874968 0 0
"GID_1283" 2.88 41.44992 -96.57977 0.00104559845055479 0.00165898847545163 0.00344305290652728 0.00176260233869113 0 0
"GID_1284" 3.6 41.43663 -96.54925 0.00136066792388124 0.00207116501885425 0.00321127714171095 0.00148272357722458 0 0
"GID_1285" 7.68 41.4394 -96.54592 0.00159485860443547 0.00253401194407349 0.00654148262045287 0.00376541348459511 0 0
